asset_id,crop_path,raw_path,eurio_id,country,year,face_value,is_commemorative,detection_method,fill_ratio,r_pipe,r_probe,r_ratio,bimetal_inner_ring,is_light_bg,is_bimetal_coin,bucket,crop_class,n_coins_in_img,coin_frac,listing_type,dino_sim,dino_class,axis_ratio,tilt_deg,tilt_trustworthy
51ed95e73e314bd4b133a27b56a911d6,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/51ed95e73e314bd4b133a27b56a911d6.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/c5447db473ea499c85636b0177f2a850.jpg,be-2011-2eur-100th-international-womens-day,BE,2011,2.0,1,yolo+hough+polish+rimrefine,0.9698,122,,,1,1,1,bimetal_light,ok,2,0.1148,multi_small,0.5617,suspect,0.9589,16.49,1
386e9721a2ae45cab380f5afb0641dfa,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/386e9721a2ae45cab380f5afb0641dfa.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/c23b6d8e1c724d1ea4b6e57f9776df73.jpg,ad-2014-2eur-20th-anniversary-of-andorras-membership-in-the-council-of-europe,AD,2014,2.0,1,yolo+hough+rimrefine,0.9728,79,80.36417388916016,0.983,0,1,1,bimetal_light,ok,1,0.0823,single_small,0.6433,suspect,0.9666,14.85,1
5b7b6bd7654b4387ade6eb6a86c43d6c,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/5b7b6bd7654b4387ade6eb6a86c43d6c.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/f9d71634ea0145d386bc2d5a256eac42.jpg,de-2010-2eur-state-of-bremen,DE,2010,2.0,1,yolo+hough+rimrefine,0.9726,137,,,0,0,1,bimetal_textured,ok,3,0.1142,multi_small,0.7412,good,0.9581,16.64,1
c31e9b18112643b0bfc27283e2634d9e,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/b5d72bf69a2a4dc09c9e5c9f5c92b318/c31e9b18112643b0bfc27283e2634d9e.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/b5d72bf69a2a4dc09c9e5c9f5c92b318/47cbcae6f8ec444782de0d6432b9d519.jpg,be-2011-2eur-100th-international-womens-day,BE,2011,2.0,1,yolo+hough+rimrefine,0.965,230,,,0,0,1,bimetal_textured,ok,3,0.2246,multi_tight,0.5195,suspect,0.9500,18.20,1
0f2dad9ddbee422fbb487821e960bff2,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/0f2dad9ddbee422fbb487821e960bff2.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/5cb33850e1634f66855f96ba68fb48a5.jpg,es-2016-2eur-old-town-of-segovia-and-its-aqueduct,ES,2016,2.0,1,yolo+hough+polish+rimrefine,0.9725,81,82.24407196044922,0.9849,0,1,1,bimetal_light,ok,3,0.0761,multi_small,0.7045,good,0.9695,14.19,1
1cd31a37bcbf4410a1f8261e75d7c672,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/1cd31a37bcbf4410a1f8261e75d7c672.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/febb65b68226472587761646b9977c59.jpg,,,,,0,yolo+hough+rimrefine,0.9697,172,,,0,1,0,mono_light,ok,1,0.1433,single_small,,unknown,0.9863,9.51,0
241383c5e7184504be4823ea68d2e762,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/241383c5e7184504be4823ea68d2e762.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/1575e5699185419c9ae1840dd8258180.jpg,de-2010-2eur-state-of-bremen,DE,2010,2.0,1,yolo+hough+polish+rimrefine,0.9653,153,,,0,0,1,bimetal_textured,ok,3,0.1275,multi_small,0.7748,good,0.9867,9.36,0
d50c621bb68e4978ae2839890c9b2bf9,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/d50c621bb68e4978ae2839890c9b2bf9.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/07be379923134b6a97a622c0820a3a09.jpg,,,,,0,yolo+hough+rimrefine,0.9629,160,,,0,0,0,mono_textured,ok,1,0.1885,single_tight,,unknown,0.9646,15.29,1
916f0c6ed95a4a468a77eca5c7efb6e0,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/916f0c6ed95a4a468a77eca5c7efb6e0.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/0443595947964274972e07a7937a0d8d.jpg,de-2020-2eur-german-polish-reconciliation,DE,2020,2.0,1,yolo+hough+rimrefine,0.9682,153,154.4139404296875,0.9908,0,1,1,bimetal_light,ok,2,0.4135,multi_tight,0.9039,good,0.9858,9.68,0
50745aa017134495ac2cfdf782b55b34,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/50745aa017134495ac2cfdf782b55b34.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/bab4acb8cca645b4999341012a5f3165.jpg,be-2011-2eur-100th-international-womens-day,BE,2011,2.0,1,yolo+hough+rimrefine,0.9619,61,,,1,0,1,bimetal_textured,ok,3,0.1247,multi_small,0.678,good,0.9817,10.97,0
7bd03e6f30fa494fa10ecf27c662cc7e,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/7bd03e6f30fa494fa10ecf27c662cc7e.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/8913a5da9fbe4b3985979648ecd5bc95.jpg,it-2016-2eur-2200th-anniversary-of-the-death-of-plautus,IT,2016,2.0,1,yolo+hough+rimrefine,0.9639,83,83.95623016357422,0.9886,0,1,1,bimetal_light,ok,5,0.1644,multi_small,0.7043,good,0.9941,6.21,0
46e8245e003b439cb42ea9c9dddadc37,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/acebbf7228364298abcf1803387452c8/46e8245e003b439cb42ea9c9dddadc37.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/acebbf7228364298abcf1803387452c8/ff0c93bf4d6d41eeb31069d426d257b2.jpg,at-2005-2eur-50th-anniversary-of-the-austrian-state-treaty,AT,2005,2.0,1,yolo+hough+rimrefine,0.9641,202,177.7960968017578,1.1361,0,1,1,bimetal_light,ok,1,0.2242,single_tight,0.7547,good,,,0
5448c4443fff407f8546de259a2edbde,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/5448c4443fff407f8546de259a2edbde.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/90e05c1444e74e7d9bf0f7ac114ff04f.jpg,ad-2014-2eur-20th-anniversary-of-andorras-membership-in-the-council-of-europe,AD,2014,2.0,1,yolo+hough+rimrefine,0.975,109,,,0,0,1,bimetal_textured,ok,5,0.0908,multi_small,0.8207,good,0.9336,21.00,1
49a114cefb3642a3a4298fe5163ebb10,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/49a114cefb3642a3a4298fe5163ebb10.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/3c0a55e6f69c43aebd6ca873a13e24ed.jpg,,,,,0,yolo+hough+rimrefine,0.9681,234,224.97299194335938,1.0401,0,1,0,mono_light,ok,4,0.195,multi_tight,,unknown,0.8627,30.37,1
4d32b6d543db4b5894e7ee3824332dd4,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/4d32b6d543db4b5894e7ee3824332dd4.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/799d85fc86f7422f81352d976c9db470.jpg,fi-2017-2eur-100-years-of-independence,FI,2017,2.0,1,yolo+hough+polish+rimrefine,0.9708,217,,,0,1,1,bimetal_light,ok,1,0.2038,single_tight,0.4721,wrong,0.8541,31.34,1
14dfacd226d447d9ab5f2a7f0d63d2ff,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/14dfacd226d447d9ab5f2a7f0d63d2ff.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/014bb1788213490ca283d8884d7ae43d.jpg,de-2020-2eur-german-polish-reconciliation,DE,2020,2.0,1,yolo+hough+rimrefine,0.9692,257,259.3400573730469,0.991,0,1,1,bimetal_light,ok,5,0.2032,multi_tight,0.8876,good,0.9698,14.12,1
35016b57888d4475a2f795568090b746,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/35016b57888d4475a2f795568090b746.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/6222ac8cbc684efa8608da040dd5e5b4.jpg,at-2005-2eur-50th-anniversary-of-the-austrian-state-treaty,AT,2005,2.0,1,yolo+hough+rimrefine,0.9631,223,,,0,0,1,bimetal_textured,ok,1,0.2161,single_tight,0.8379,good,0.9871,9.23,0
514d51165a5d4b26a09465278060e15b,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/514d51165a5d4b26a09465278060e15b.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/da6b98db73dd49d7b0fa5dfbb793cbdf.jpg,ad-2014-2eur-20th-anniversary-of-andorras-membership-in-the-council-of-europe,AD,2014,2.0,1,yolo+hough+rimrefine,0.9688,115,116.85142517089844,0.9842,0,0,1,bimetal_textured,ok,2,0.0958,multi_small,0.8221,good,0.9763,12.50,0
65a69578255243cf8fe852f7b01ba09d,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/65a69578255243cf8fe852f7b01ba09d.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/50ad0087992c4970b9029a78fb2f1628.jpg,de-2020-2eur-german-polish-reconciliation,DE,2020,2.0,1,yolo+hough+rimrefine,0.9601,59,59.790679931640625,0.9868,0,1,1,bimetal_light,ok,2,0.0793,multi_small,0.7169,good,0.9876,9.03,0
4e5c654bbd234ff88d3db7b0697fdebb,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/4e5c654bbd234ff88d3db7b0697fdebb.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/df862e24711e43b08b8f46f05fac9c9f.jpg,be-2011-2eur-100th-international-womens-day,BE,2011,2.0,1,yolo+hough+rimrefine,0.9653,65,,,1,1,1,bimetal_light,ok,3,0.086,multi_small,0.6541,good,0.9822,10.82,0
65c8b899cf904799aea1302ab79878c7,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/65c8b899cf904799aea1302ab79878c7.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/542ae1f60318431394a062f7c3c76b1d.jpg,de-2010-2eur-state-of-bremen,DE,2010,2.0,1,yolo+hough+polish+rimrefine,0.9703,257,,,0,0,1,bimetal_textured,ok,2,0.2815,multi_tight,0.3971,wrong,0.9236,22.55,1
8c167a5ddad3486ebababa6709c5a7ee,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/8c167a5ddad3486ebababa6709c5a7ee.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/605ea94810534630b09f23ae256d88ca.jpg,fr-2018-2eur-100th-anniversary-of-the-end-of-the-first-world-war-bleuet-de-france,FR,2018,2.0,1,yolo+hough+polish+rimrefine,0.9656,71,,,0,0,1,bimetal_textured,ok,3,0.0864,multi_small,0.7467,good,0.9127,24.12,1
e27f1343c80d40beb63d2fb2d936982e,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/e27f1343c80d40beb63d2fb2d936982e.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/1c26d35fccc448b394c09b420d2d8e7d.jpg,de-2020-2eur-german-polish-reconciliation,DE,2020,2.0,1,yolo+hough+rimrefine,0.9621,96,,,0,1,1,bimetal_light,ok,7,0.0898,multi_small,0.4746,wrong,0.9748,12.88,0
dc961aab0fb444a6abc466144c38fad3,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/dc961aab0fb444a6abc466144c38fad3.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/57986f07e9bd495da340a7bb9b2e1e91.jpg,fr-2016-2eur-100th-anniversary-of-the-birth-of-francois-mitterrand,FR,2016,2.0,1,yolo+hough+rimrefine,0.9537,137,126.86164855957031,1.0799,0,0,1,bimetal_textured,ok,1,0.1577,single_small,0.5641,suspect,0.9375,20.37,1
d53d6db92dbf473d8902a474a406ad4a,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/d53d6db92dbf473d8902a474a406ad4a.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/320b1a1921854975b032b8def63fc99e.jpg,fr-2008-2eur-french-presidency-of-the-council-of-the-european-union,FR,2008,2.0,1,yolo+hough+rimrefine,0.9743,127,129.48468017578125,0.9808,0,0,1,bimetal_textured,ok,1,0.1058,single_small,0.7797,good,0.9763,12.50,0
27059d05419243acaafd028d3cd7832c,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/27059d05419243acaafd028d3cd7832c.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/b112926887734261886a272a6a09c1f6.jpg,de-2007-2eur-state-of-mecklenburg-vorpommern,DE,2007,2.0,1,yolo+hough+rimrefine,0.9776,118,,,0,1,1,bimetal_light,ok,10,0.2305,multi_tight,0.7937,good,0.9789,11.78,0
e34a2f78483a42179ecfd7ced9eb32a5,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/e34a2f78483a42179ecfd7ced9eb32a5.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/0566455d80634b52933b3016a412283f.jpg,fi-2016-2eur-100th-anniversary-of-the-birth-of-georg-henrik-von-wright,FI,2016,2.0,1,yolo+hough+rimrefine,0.9707,128,,,0,0,1,bimetal_textured,ok,9,0.1067,multi_small,0.514,suspect,0.9805,11.34,0
c5316c123b7c44df9453b2b2cba2c420,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/c5316c123b7c44df9453b2b2cba2c420.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/f9ab22e95716462fa6c614c8f1a4917d.jpg,at-2005-2eur-50th-anniversary-of-the-austrian-state-treaty,AT,2005,2.0,1,yolo+hough+rimrefine,0.9748,127,128.28477478027344,0.99,0,1,1,bimetal_light,ok,1,0.1104,single_small,0.8227,good,0.9720,13.58,0
df8c3163359e47d39be3e65bf4899359,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/acebbf7228364298abcf1803387452c8/df8c3163359e47d39be3e65bf4899359.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/acebbf7228364298abcf1803387452c8/063752e1670a43339c3d181247af2fff.jpg,at-2005-2eur-50th-anniversary-of-the-austrian-state-treaty,AT,2005,2.0,1,yolo+hough+rimrefine,0.9807,572,,,0,0,1,bimetal_textured,ok,3,0.4767,multi_tight,0.6996,good,0.9630,15.63,1
fa8e0fd39a254942ae24c92d9abdaa4f,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/fa8e0fd39a254942ae24c92d9abdaa4f.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/a4a8e09e393f45b39ac991e1766254de.jpg,de-2007-2eur-state-of-mecklenburg-vorpommern,DE,2007,2.0,1,yolo+hough+polish+rimrefine,0.9704,120,124.53656005859375,0.9636,0,1,1,bimetal_light,ok,10,0.1824,multi_tight,0.7576,good,0.9674,14.67,1
2d43d10183c643148831789793a643de,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/2d43d10183c643148831789793a643de.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/d9dcb05660ba4dffaa6e9fc8dfeb48ef.jpg,fr-2016-2eur-100th-anniversary-of-the-birth-of-francois-mitterrand,FR,2016,2.0,1,yolo+hough+rimrefine,0.965,107,108.02812957763672,0.9905,0,1,1,bimetal_light,ok,1,0.1189,single_small,0.7006,good,0.9541,17.44,1
cbcf81a918864f1789772ac6f4c48f9e,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/cbcf81a918864f1789772ac6f4c48f9e.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/548cf821c9794d659d6b3327d791bac4.jpg,de-2010-2eur-state-of-bremen,DE,2010,2.0,1,yolo+hough+rimrefine,0.9702,76,77.6221694946289,0.9791,0,0,1,bimetal_textured,ok,4,0.116,multi_small,0.4823,wrong,0.9817,10.99,0
a8bf81ac5eeb46c2aecde65b15268dbe,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/a8bf81ac5eeb46c2aecde65b15268dbe.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/0294491af40b42d5ab0084d63ecbfdba.jpg,fi-2017-2eur-100-years-of-independence,FI,2017,2.0,1,yolo+hough+rimrefine,0.9836,118,,,0,0,1,bimetal_textured,ok,27,0.0924,multi_small,0.7822,good,0.9684,14.45,1
b5490b28787747cdb070fdef7c755425,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/b5490b28787747cdb070fdef7c755425.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/dab9b02f1fdc45a08576fb04b72a1ff7.jpg,,,,,0,yolo+hough+rimrefine,0.9685,56,56.94684982299805,0.9834,0,0,0,mono_textured,ok,7,0.1167,multi_small,,unknown,0.9272,22.00,1
b2b3dce12eee48e6954f41a1f9d4fe1d,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/b2b3dce12eee48e6954f41a1f9d4fe1d.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/b01a4298c1b74dc196d75f8d7cc9c2de.jpg,de-2020-2eur-german-polish-reconciliation,DE,2020,2.0,1,yolo+hough+rimrefine,0.9587,137,160.8797149658203,0.8516,0,0,1,bimetal_textured,ok,5,0.0867,multi_small,0.7345,good,0.9414,19.72,1
3b5d9535ce99496ea6bf9553fa5198dc,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/3b5d9535ce99496ea6bf9553fa5198dc.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/427cb0d9f9b947d9b518c9bc6fff77ba.jpg,fr-2008-2eur-french-presidency-of-the-council-of-the-european-union,FR,2008,2.0,1,yolo+hough+rimrefine,0.9331,169,135.2053985595703,1.25,0,1,1,bimetal_light,ok,2,0.1981,multi_tight,0.6267,suspect,0.8882,27.35,1
390111e5a74b4c8f8d5432b13fd6040f,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/390111e5a74b4c8f8d5432b13fd6040f.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/fcac23c74ce44e0896d2e3b50e28051d.jpg,de-2010-2eur-state-of-bremen,DE,2010,2.0,1,yolo+hough+rimrefine,0.9713,146,,,0,0,1,bimetal_textured,ok,1,0.2028,single_tight,0.7597,good,0.9763,12.49,0
1106f3baec7344519d116179bba87d02,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/1106f3baec7344519d116179bba87d02.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/e34b5f696cd145099b1670d7a8271ae5.jpg,es-2016-2eur-old-town-of-segovia-and-its-aqueduct,ES,2016,2.0,1,yolo+hough+rimrefine,1.0627,473,,,1,0,1,bimetal_textured,ok,1,0.4437,single_tight,0.7283,good,0.7719,39.47,1
6d9c7ace624948d483212f6b1663f192,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/6d9c7ace624948d483212f6b1663f192.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/da2315931f8d4fc28749fd51dafaf2bf.jpg,de-2007-2eur-state-of-mecklenburg-vorpommern,DE,2007,2.0,1,yolo+hough+polish+rimrefine,0.9682,170,,,0,0,1,bimetal_textured,ok,1,0.1447,single_small,0.7151,good,0.9754,12.73,0
d2a747378b3a4dd59e5b9ce4b41d121f,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/d2a747378b3a4dd59e5b9ce4b41d121f.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/0e50cb619cf343939329d2036be73265.jpg,ad-2015-2eur-30th-anniversary-of-the-age-of-majority-at-18-years,AD,2015,2.0,1,yolo+hough+rimrefine,0.9742,182,,,1,1,1,bimetal_light,ok,1,0.1517,single_small,0.813,good,0.9661,14.97,1
bcb42491c3fe4c7c93afd535a25293b9,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/bcb42491c3fe4c7c93afd535a25293b9.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/10bd6b1306ef42b1ac0784de342652d3.jpg,fi-2017-2eur-100-years-of-independence,FI,2017,2.0,1,yolo+hough+rimrefine,0.9765,120,,,0,0,1,bimetal_textured,ok,23,0.0871,multi_small,0.8391,good,0.9813,11.09,0
45e96fb8c6b741bcaac67da5be90c53a,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/45e96fb8c6b741bcaac67da5be90c53a.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/22ad6ecad758455d86847c8b5c09925e.jpg,fi-2017-2eur-100-years-of-independence,FI,2017,2.0,1,yolo+hough+rimrefine,0.9744,166,,,0,1,1,bimetal_light,ok,1,0.1974,single_tight,0.7208,good,0.9467,18.79,1
c0dcf97e53fe40ec818fea446b75ac3a,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/c0dcf97e53fe40ec818fea446b75ac3a.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/dc96819bed664be8ab5fc99326ff241a.jpg,es-2016-2eur-old-town-of-segovia-and-its-aqueduct,ES,2016,2.0,1,yolo+hough+rimrefine,0.9725,292,,,0,1,1,bimetal_light,ok,1,0.3878,single_tight,0.8744,good,0.9489,18.40,1
79fab99c001d4769b80f92ee45aa943a,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/79fab99c001d4769b80f92ee45aa943a.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/dc95c7b312154acc9190a13b6ed0aa67.jpg,at-2005-2eur-50th-anniversary-of-the-austrian-state-treaty,AT,2005,2.0,1,yolo+hough+rimrefine,0.7855,239,,,0,0,1,bimetal_textured,ok,5,0.2424,multi_tight,0.8376,good,0.9334,21.02,1
1a6c712c524f4e2aa4d35c79036f0917,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/1a6c712c524f4e2aa4d35c79036f0917.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/37b9e803e2b449e590000f09d8b577f0.jpg,it-2016-2eur-2200th-anniversary-of-the-death-of-plautus,IT,2016,2.0,1,yolo+hough+rimrefine,0.9673,165,,,1,1,1,bimetal_light,ok,1,0.1528,single_small,0.6928,good,0.9668,14.81,1
304ad7722e964d3da18d8700c208df06,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/40baaa911e914504a15eed52708e12ad/304ad7722e964d3da18d8700c208df06.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/40baaa911e914504a15eed52708e12ad/31be69c1e6a94abf8f58057f1ee969a3.jpg,ad-2014-2eur-20th-anniversary-of-andorras-membership-in-the-council-of-europe,AD,2014,2.0,1,yolo+hough+rimrefine,0.9657,134,,,0,1,1,bimetal_light,ok,1,0.1117,single_small,0.8279,good,0.9792,11.70,0
6f99522d2a48416182678e04d4bdecb1,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/6f99522d2a48416182678e04d4bdecb1.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/0566455d80634b52933b3016a412283f.jpg,fi-2016-2eur-100th-anniversary-of-the-birth-of-georg-henrik-von-wright,FI,2016,2.0,1,yolo+hough+rimrefine,0.9689,132,,,0,0,1,bimetal_textured,ok,9,0.11,multi_small,0.6736,good,0.9807,11.28,0
f122478dd6234f2f83aef89242bdcb43,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/f122478dd6234f2f83aef89242bdcb43.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/52ca6471943942a1a3e2c292d70fb84f.jpg,fi-2016-2eur-100th-anniversary-of-the-birth-of-georg-henrik-von-wright,FI,2016,2.0,1,yolo+hough+rimrefine,0.9594,112,83.30728912353516,1.3444,0,1,1,bimetal_light,ok,1,0.1052,single_small,0.7278,good,0.9192,23.19,1
81bdbba21d2842bf94fde96ed20f286f,/Users/musubi42/.cache/eurio/enrichment-crops/ebay/059dc8d90dad42558e3c6319a722fd35/81bdbba21d2842bf94fde96ed20f286f.png,/Users/musubi42/.cache/eurio/enrichment-raws/ebay/059dc8d90dad42558e3c6319a722fd35/0294491af40b42d5ab0084d63ecbfdba.jpg,fi-2017-2eur-100-years-of-independence,FI,2017,2.0,1,yolo+hough+rimrefine,0.956,108,,,0,0,1,bimetal_textured,ok,27,0.0846,multi_small,0.7833,good,0.9889,8.55,0
